DONE32d1fbd42cc406f8f2e3029b5873dd8efaa50b7f3ca573a882c9faf290f8b
,R0003,R0013,R0027,R0028,R0059,R0064,R0090,R0002,R0004
NA21600,1.010988,1.3985136000000002,0.841718604555369,4.928791805942335,1.2987,1.171637729911856,1.2486368072012162,0.9990638244859844,0.9934359282609406
NA21478,1.010988,1.6920616046400008,1.3194889174266782,6.262019322360615,1.0,1.2068673411099562,1.4481963436150065,1.000361980499135,0.9984393191310021
NA21601,0.7999992000000001,1.5667237080000007,1.0911639363722911,4.306545650374561,1.2987,1.236728714906959,1.3046211960073486,1.000209130864811,0.998505877314375
NA21403,0.9199990800000001,1.6934728320000003,1.0086963364167645,4.010293818285629,1.17,1.23355359175658,1.1996130481032077,0.9989590621520653,0.9858252217306094
NA21477,0.9199990800000001,1.6766792264160009,0.9136015651081302,4.830345565101316,1.11,1.1102186974417045,0.9744663918670019,1.0004219159815202,0.9978641841076314
NA21385,0.9199990800000001,1.3066920000000004,0.8633543757214349,6.874929232450155,1.0,1.155401883314438,1.0076976286446997,0.9984095261462328,1.0026272552019841
NA21366,0.9199990800000001,2.124893088,0.8936391179360307,7.494970019829623,1.11,1.260437157722787,1.6020828420776205,0.9998645761706347,0.9981683495229144
NA21615,0.9199990800000001,2.335045014403201,1.2437151552282486,5.224984336044696,1.0,1.1571523417506784,1.2903951565528644,0.9982673527693099,1.003530025917551
NA21402,0.9199990800000001,1.3066920000000004,0.847152622367477,4.6558723608049055,1.0,1.247131055296716,0.8531843271422395,0.9993205819090663,0.9873520660111229
NA21455,0.9199990800000001,2.1620787170400004,1.3156159992797085,5.273725134121279,1.11,1.1326401721623296,1.2528016020707904,0.9995287100919944,0.9884058363884485
NA21344,1.0222212000000002,2.547321833894401,1.2205157113006204,5.421714892004374,1.11,1.1766590344686212,1.2760102977434473,1.0008819827182125,1.0055390943681473
NA21525,1.0222212000000002,2.1227681949120005,1.0599162217466855,6.9758961504167125,1.0,1.0148059236988112,0.9992831718698331,0.9991740462877056,0.994562457245484
NA21399,0.9199990800000001,1.4112273600000005,0.9094183401114866,4.935224702453199,1.0,1.0856080377537876,1.1956466882098533,1.0005204113670332,0.9955148484689713
NA21686,0.9199990800000001,2.335045014403201,1.0256835970823681,3.6380315941284755,1.2987,1.13734872888765,1.1396638504973562,0.9987163745528311,0.9918004710328132
NA21388,0.9199990800000001,1.5382378224000006,1.057268391618794,4.713359106960428,1.0,1.2906084866810212,1.397880133000197,1.000160347854343,0.9889472356460426
NA21365,0.9199990800000001,2.547321833894401,0.8847027267566703,7.138066685552022,1.11,1.1568781403232777,1.2223951561205695,0.9994245476362583,0.9967244264349059
NA21599,0.7999992000000001,2.1227681949120005,0.757732076636615,4.259972158254689,1.11,1.1634090925610168,1.37862442695759,1.0020535456426571,0.9954627047668639
NA21317,0.7999992000000001,2.1227681949120005,1.105379001658721,7.396709410656932,1.2987,1.051037778620662,1.4243757937779282,1.0000230444655196,0.9900027084986714
NA21647,0.8888880000000002,3.194341579703578,1.0394278754273578,6.486609053826049,1.11,1.3007664477176755,1.1687873452341937,0.9990461182347274,0.9946856016464124
NA21494,0.7999992000000001,2.1432780325440004,1.2046111142805624,4.695759117789993,1.11,1.1074764840582456,1.217147888446818,0.9996098201399678,0.9919705099620327
NA21312,1.010988,2.1237936867936007,1.0162027815217907,4.836226156538344,1.2987,1.1644587849753578,1.23782175696324,0.9982966323801501,1.0022692408384917
NA21308,0.9768000000000001,2.1036441571200006,1.0506117734431533,3.947099582902303,1.2987,1.1373487288876503,1.1641774863581258,0.9989091554040012,0.9986247565152133
NA21527,1.0222212000000002,1.7707442400000004,1.1071450988510412,4.299067189229202,1.2987,0.9651468226101475,1.1798962168787421,0.9968451370718288,0.9909271192403329
NA21307,1.010988,2.335045014403201,1.3596169885985514,7.600914920253874,1.2987,1.2196250199135652,1.4008747597244209,0.9991667493462904,1.0017873053295594
NA21512,1.010988,1.5523500960000005,1.405101803450086,5.2742766411017215,1.11,1.3284423295840089,1.201236276422716,0.998821754676741,1.0005525335904792
NA21718,0.9199990800000001,2.2929721312608007,0.9297053263119676,5.90756539845341,1.2987,1.2906084866810212,1.2464510480526636,0.9984735062785698,0.9850696792073457
NA21363,0.9768000000000001,1.5382378224000006,0.6972823600752456,4.946219274438529,1.11,1.2099454562634577,1.074148565118157,0.999108463654894,0.9930291697408332
NA21522,0.8008000000000001,2.0304739255680007,1.427202298441101,3.8635630837932604,1.2987,1.1820181704852428,1.3016365723773013,1.0002668666025578,1.0075329912901583
NA21438,0.9199990800000001,2.3369925081600003,0.7022437543813298,2.8619408227679326,1.11,0.9828411810246671,1.3770805009745488,0.9995067157047229,0.9915171342816455
NA21488,0.7999992000000001,1.3857998400000004,1.1361147556617175,4.916890911734653,1.11,1.0527596652451467,1.0163770152671068,0.9985617652523376,0.9887165411675236
NA21362,1.1233199999999999,1.9474937568000004,0.9078074042655127,4.804428220649399,1.2987,0.9760485271818456,1.389454479980751,0.9998374152183384,0.988857739970957
NA21401,0.9199990800000001,1.5523500960000005,1.150997163380423,4.162216510170479,1.2987,1.0522047135152093,1.2020985120953143,0.9994085459779278,0.9951167221601538
NA21479,1.1233199999999999,2.335045014403201,0.8271028255019528,6.671090360328993,1.11,1.0981469755758677,1.2347526199097407,0.9992545779651478,0.9862900492913815
NA21387,1.010988,1.9124037792000004,1.0139556255428102,4.78435834642754,1.17,1.446483919441331,1.0901359339981613,0.9988460962595034,0.9965583162179315
NA21389,0.9199990800000001,2.1227681949120005,1.3001104508268002,4.4667922140249985,1.17,1.4178567171521634,1.3749954507410636,0.9993031958808237,0.9914463127421651
NA21425,0.9199990800000001,1.5382378224000006,1.1419386016901012,4.34754534444702,1.17,1.1452505384515868,1.2329288750134613,0.9987355700660183,0.9911630870782804
NA21316,0.7999992000000001,1.9474937568000004,0.8655631798502869,6.773543416352501,1.11,1.0106132486737134,0.9149759924132415,0.9981290124834011,0.987347425467318
NA21487,1.0222212000000002,1.6920616046400008,1.0502161071424985,4.346764114376141,1.11,1.0138002652386524,1.3637776804126898,0.9988918544472563,0.9957708680721363
NA21485,0.9199990800000001,2.545199065699489,1.1674442949752184,4.224133033341629,1.0,1.008531727765819,1.4019272726187881,0.9994885168521263,0.9852104557227469
NA21475,0.9199990800000001,1.6920616046400008,1.0359094342123534,6.7009684725197385,1.11,0.9858494613115477,0.8777208607921037,0.9983382921678446,0.989234566550791
NA21381,0.9199990800000001,1.9124037792000004,0.8743320223150655,6.23962993892981,1.2987,1.2517649302857674,1.2621455421129713,0.9973525307444905,0.9849290213003684
NA21442,0.9199990800000001,2.1620787170400004,1.0532448610298715,5.1169781940714065,1.17,1.265943497457289,0.8622159901632822,0.9992761481072735,1.0025078995320396
NA21524,1.161615,1.5382378224000006,1.103961221607665,6.608743721447412,1.2987,0.9640656275138704,1.2696176034243116,1.000338597311133,0.9858393191320763
NA21493,0.7999992000000001,2.314740275147521,0.8860186977229098,6.17693551882314,1.11,1.127716153410601,1.2511684945396986,0.999645731767815,0.9894418329028757
NA21619,1.1233199999999999,2.0845201193280007,0.976827645441039,4.6088006156087,1.11,1.2651831710323895,0.870025933632724,0.9991914000932416,0.9966532329518312
NA21577,1.1233199999999999,1.8957741811200002,1.3078412201661143,6.111232696666033,1.2987,1.3422328261482621,1.4124763195843022,0.9975140052158912,1.0047732558638125
NA21295,0.9199990800000001,2.547321833894401,0.751955710090474,4.05710231864496,1.17,1.0703449626934014,0.9988051435170378,0.9979872682665434,0.9797413213173111
NA21517,0.92092,1.9299487680000003,1.320160686688257,3.953657588439836,1.11,1.1483909495564621,1.0494495544215785,0.9999006782327333,0.9933886219684086
NA21314,1.010988,1.4242942800000005,1.1108290455772811,5.064432156441867,1.0,1.1963940671533067,1.334930437477491,0.998537600350015,0.998078039336344
NA21333,1.010988,1.844347149057601,1.1311193560176473,6.419556342069548,1.2987,1.359697905411368,1.5223535608272645,0.9985706125487713,0.9902667279197176
NA21457,0.7999992000000001,1.3857998400000004,0.9972959648612844,4.694087434230796,1.2987,1.3953113468526221,1.2453398628470371,0.9994124326853208,0.9908799423232414
NA21722,0.828828,1.6766792264160009,1.5857803316012236,4.977061668714206,1.2987,1.208009543533436,1.2191287270160451,1.000325052818222,0.9982634096210542
NA21318,0.8791200000000001,1.9474937568000004,1.1662676777168801,4.2595782998820715,1.11,1.1062358457265895,0.8515486634904618,0.9988647149242631,0.993833382117717
NA21370,1.010988,2.0304739255680007,1.8300853601978173,5.0714198472131935,1.2987,0.9818661352602864,1.0664589215842062,1.0000147711090916,1.014373722611839
NA12144,1.14885,2.0853515992320006,0.8572126654817053,7.462892674125047,1.11,1.0810584235856677,0.9994643312873265,0.9975464548742716,0.9925800448002555
